source,mission_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,temperature_k,battery_level,power_w,solar_w_m2,pressure_pa,wind_ms,confidence,real_data
SYNTHETIC_MEX,17781.12,-9472958.602366708,-5918300.605598022,0.0,1440.4395455884603,-762.7970439979969,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,17902.079999999998,-9298089.653790887,-6008465.701237097,0.0,1475.493768117835,-740.522581845822,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18023.04,-9118997.223719107,-6095903.141687863,0.0,1510.8363233811515,-717.292373715765,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18144.0,-8935646.814956529,-6180495.248450744,0.0,1546.472034644786,-693.059620757887,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18264.96,-8748003.323876966,-6262118.588055026,0.0,1582.405159388325,-667.7741281144718,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18385.92,-8556031.116371322,-6340643.539455374,0.0,1618.6392656554428,-641.3820120168801,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18506.879999999997,-8359694.122779942,-6415933.824000729,0.0,1655.1770866509316,-613.8253773958834,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18627.84,-8158955.953917035,-6487845.994854666,0.0,1692.0203499619854,-585.0419626029684,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18748.8,-7953780.040713166,-6556228.8821992455,0.0,1729.169577062383,-554.9647474324443,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18869.76,-7744129.800580283,-6620922.989935602,0.0,1766.6238478829562,-523.5215201924557,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,18990.719999999998,-7529968.834360705,-6681759.838911992,0.0,1804.380524169911,-490.6343990976735,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19111.68,-7311261.158672328,-6738561.250974178,0.0,1842.4349240672195,-456.2193027487264,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19232.64,-7087971.479621232,-6791138.567351702,0.0,1880.7799388046078,-420.18536392672536,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19353.6,-6860065.515236298,-6839291.794073994,0.0,1919.4055804921143,-382.4342803720773,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19474.559999999998,-6627510.375610789,-6882808.666256384,0.0,1958.2984477448153,-342.8595956472408,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19595.52,-6390275.011642154,-6921463.622210156,0.0,1997.441093098927,-301.34590262297303,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19716.48,-6148330.745491983,-6955016.677411883,0.0,2036.811272821514,-257.76796161008673,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19837.44,-5901651.898509168,-6983212.187416757,0.0,2076.381055621593,-211.98972473491946,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,19958.399999999998,-5650216.535468956,-7005777.487822678,0.0,2116.1157617661434,-163.86325790599378,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20079.36,-5394007.347705423,-7022421.3984026015,0.0,2155.972697974949,-113.22755175945149,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20200.32,-5133012.702229038,-7032832.577555423,0.0,2195.8996459459313,-59.90721347713635,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20321.28,-4867227.889431266,-7036677.7123454,0.0,2235.833053122679,-3.7110325961811412,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20442.239999999998,-4596656.608743282,-7033599.528711655,0.0,2275.695862963485,55.56958376245273,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20563.2,-4321312.739925289,-7023214.606098041,0.0,2315.394908037565,118.16230691024664,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20684.16,-4041222.457846292,-7005110.981018891,0.0,2354.817772209222,184.31570827555393,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20805.12,-3756426.7610232285,-6978845.525274628,0.0,2393.8290073474914,254.3011915811146,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,20926.079999999998,-3466984.499198955,-6943941.087122681,0.0,2432.2655647267643,328.4150059449813,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21047.039999999997,-3172976.00325112,-6899883.388313736,0.0,2469.9312708480034,406.9802891334158,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21168.0,-2874507.442185565,-6846117.677359386,0.0,2506.5901411499685,490.349059373324,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21288.96,-2571716.0574140185,-6782045.150860045,0.0,2541.958282544322,578.9040297594262,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21409.92,-2264776.4546426036,-6707019.171829586,0.0,2575.694086940511,673.06005586958,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21530.879999999997,-1953908.1694538367,-6620341.3391090715,0.0,2607.386363974905,773.2649370571177,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21651.84,-1639384.7653153318,-6521257.498787797,0.0,2636.540004982229,879.999164371055,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21772.8,-1321544.7738292322,-6408953.842579499,0.0,2662.55871827344,993.7740285427247,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,21893.76,-1000804.8479876175,-6282553.317765169,0.0,2684.724340551632,1115.127250309964,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22014.719999999998,-677675.5703347506,-6141112.691188624,0.0,2702.1722338151276,1244.6149470294542,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22135.68,-352780.43621651,-5983620.783929921,0.0,2713.8623617926,1382.798273041726,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22256.64,-26878.607098531626,-5808998.648051277,0.0,2718.5458732446355,1530.2224333442111,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22377.6,299107.92499967833,-5616102.822064046,0.0,2714.727512699946,1687.3849450017485,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22498.559999999998,624062.1540338092,-5403733.308170021,0.0,2700.625105344363,1854.6890124217364,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22619.52,946634.4509852682,-5170648.581454684,0.0,2674.1289742008244,2032.3767698328038,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22740.48,1265199.6339255495,-4915590.753883075,0.0,2632.766779225772,2220.4361607148826,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22861.44,1577809.8393820948,-4637324.884735172,0.0,2573.6832938144094,2418.474885697184,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,22982.399999999998,1882146.0745990276,-4334697.134792305,0.0,2493.6503203299226,2625.5561259393717,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23103.36,2175474.0230651475,-4006716.594976433,0.0,2389.1291069251156,2839.9952143860414,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23224.32,2454613.312773968,-3652664.550744383,0.0,2256.414994690859,3059.1262390828288,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23345.28,2715933.622257909,-3272231.881227671,0.0,2091.8983420075233,3279.0648986392,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23466.239999999998,2955394.5807127524,-2865679.5296531506,0.0,1892.4709948695422,3494.5193889587304,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23587.199999999997,3168647.4621729013,-2434008.3820088464,0.0,1656.0852269004984,3698.7307269425423,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23708.16,3351212.6556163225,-1979114.5570464337,0.0,1382.4246552024313,3883.6456032837586,0.0,273.0,0.55,460.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23829.12,3498735.687981114,-1503896.921647947,0.0,1073.5755132204952,4040.4172838367435,0.0,313.0,0.55,540.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,23950.079999999998,3607306.109495351,-1012280.0747539832,0.0,734.5124401169402,4160.269822262025,0.0,313.0,0.55,540.0,0.0,0.0,0.0,0.96,False
SYNTHETIC_MEX,24071.039999999997,3673801.426326563,-509122.6883359872,0.0,373.17910773838855,4235.641314936561,0.0,313.0,0.55,540.0,0.0,0.0,0.0,0.96,False
